"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1898011,"January 8, 2021","District of Columbia",Washington,"14th St NW and Fairmont St NW",0,0,N/A
1898014,"January 8, 2021","District of Columbia",Washington,"2800 block of Minnesota Ave SE",0,1,N/A
1897809,"January 8, 2021",Missouri,"Saint Louis","900 block of LaSalle Park Ct",0,1,N/A
1897101,"January 8, 2021","District of Columbia",Washington,"1900 block of Good Hope Rd SE",0,1,N/A
1897799,"January 8, 2021",Illinois,Chicago,"5500 block of W Corcoran Pl",0,1,N/A
1898484,"January 8, 2021",Washington,"Walla Walla","911 Stadium Dr",1,1,N/A
1898488,"January 8, 2021",Washington,Kennewick,"1100 block of W 10th Ave",0,1,N/A
1897579,"January 8, 2021",Pennsylvania,Edinboro,"114 Water St",0,2,N/A
1897778,"January 8, 2021","New Jersey",Kearney,"27 Franklin Pl",0,0,N/A
1898348,"January 8, 2021",Ohio,Cleveland,"16000 block of Judson Dr",0,1,N/A
1899089,"January 8, 2021",Ohio,Dayton,"200 block of Alaska St",0,0,N/A
1898443,"January 8, 2021",Louisiana,"New Orleans","8500 block of Chef Menteur Hwy",0,1,N/A
1899065,"January 8, 2021",Texas,Pflugerville,"Kelly Ln and Weiss Ln",0,0,N/A
1900003,"January 8, 2021",Missouri,Springfield,"2850 S Campbell Ave",0,0,N/A
1899934,"January 8, 2021",Texas,"Wichita Falls","Speedway Ave",0,0,N/A
1897652,"January 8, 2021","New York",Falconer,"209 West Ave",0,0,N/A
1898391,"January 8, 2021","New York","Staten Island","200 block of Osgood Ave",0,0,N/A
1897534,"January 8, 2021",Pennsylvania,Pittsburgh,"400 block of Alice St",0,0,N/A
1898258,"January 8, 2021",Texas,"Deer Park","E P St and Parkglen St",0,0,N/A
1897248,"January 8, 2021",Tennessee,"La Vergne","Murfreesboro Rd and Veterans Memorial Pkwy",0,0,N/A
1898353,"January 7, 2021",Texas,"Wichita Falls","4800 block of Marsha Ln",0,0,N/A
1896876,"January 7, 2021",Florida,Miami,"NW 17th Ave",0,0,N/A
1937079,"January 7, 2021",Texas,Houston,"3100 block of Orlando St",0,0,N/A
1896838,"January 7, 2021",Kentucky,Lexington,"S Broadway",0,0,N/A
1896812,"January 7, 2021","New York",Bronx,"153 Father Zeiser Pl",0,0,N/A
1897462,"January 7, 2021",Arizona,Tempe,"Loop 101 and University Dr",0,0,N/A
1896929,"January 7, 2021",Georgia,Columbus,"16th St and 14th Ave",1,1,N/A
1904522,"January 7, 2021",Michigan,"Grand Rapids","44th St and Walma Ave SE",0,0,N/A
1897414,"January 7, 2021",Michigan,Detroit,"Fenelon St & Charles St",0,0,N/A
1896769,"January 7, 2021",Minnesota,Newport,"2100 block of 3rd Ave",0,0,N/A
1936910,"January 7, 2021",Illinois,Chicago,"1158 E 47th St",0,0,N/A
1897395,"January 7, 2021",Michigan,Detroit,"Winston St",0,0,N/A
1896701,"January 7, 2021",Texas,Marshall,"2000 block of Katherine St",0,0,N/A
1901363,"January 7, 2021",Illinois,Chicago,"3100 block of W 15th Place",0,0,N/A
1897781,"January 7, 2021","New Jersey",Newark,"52 N 7th St",0,0,N/A
1898842,"January 7, 2021",Tennessee,Parrottsville,"Midnight Way",0,0,N/A
1897262,"January 7, 2021",California,Watsonville,"S Valley Green Rd",1,0,N/A
1897225,"January 7, 2021","North Carolina",Selma,"US-301 and Poole Dr",1,0,N/A
1897097,"January 7, 2021","District of Columbia",Washington,"1300 block of Harvard St NW",0,1,N/A
1901330,"January 7, 2021",Illinois,Chicago,"5100 block of W Strong St",0,0,N/A
1898543,"January 7, 2021","District of Columbia",Washington,"1400 block of Saratoga Ave NE",0,1,N/A
1897163,"January 7, 2021",California,"Santa Ana","1700 block of Evergreen St",0,1,N/A
1896967,"January 7, 2021","South Carolina",Darlington,"123 Oak St",1,0,N/A
1897176,"January 7, 2021",Illinois,Rockford,"Lee St and Maple St",0,1,N/A
1897986,"January 7, 2021",Georgia,Atlanta,"320 Luckie St NW",1,0,N/A
1897955,"January 7, 2021",Wisconsin,Milwaukee,"10700 block of W Villard Ave",0,1,N/A
1898706,"January 7, 2021","North Carolina",Durham,"Crowell St and Wintergreen Place",1,0,N/A
1896594,"January 7, 2021",Michigan,Chesaning,"406 E Broad St",1,0,N/A
1896666,"January 7, 2021",Nebraska,Omaha,"72nd St",0,0,N/A
1896516,"January 7, 2021",Wisconsin,"Milwaukee (West Allis)","6424 W Greenfield Ave",0,1,N/A
1897242,"January 7, 2021",California,"San Francisco","Eddy St and Mason St",1,0,N/A
1897943,"January 7, 2021",Georgia,Valdosta,"1500 block of Baymeadows Dr",0,1,N/A
1897975,"January 7, 2021",Georgia,Valdosta,"1700 block of Largo Cir",0,1,N/A
1897259,"January 7, 2021",Michigan,Saginaw,"1100 block of Brockway Rd",0,1,N/A
1897376,"January 7, 2021",Indiana,Lafayette,"1900 block of State St",0,1,N/A
1898744,"January 7, 2021",Alaska,Anchorage,"4500 block of E 7th Ave",1,0,N/A
1896936,"January 7, 2021",Pennsylvania,Philadelphia,"1300 block of E Haines St",1,0,N/A
1897127,"January 7, 2021","South Carolina","North Augusta","520 E Buena Vista Ave",1,0,N/A
1897219,"January 7, 2021","North Carolina",Goldsboro,"1500 block of Day Cir",1,0,N/A
1897280,"January 7, 2021","New Mexico",Glorieta,"NM-50 and Camino Dos Millas",0,0,N/A
1901942,"January 7, 2021",Texas,Laredo,"900 block of E Olive St",0,0,N/A
1989648,"January 7, 2021",Florida,Gainesville,"E University Ave",1,0,N/A
1896793,"January 7, 2021",Kentucky,Louisville,"3200 block of Larkwood Ave",1,0,N/A
1897498,"January 7, 2021",Illinois,Chicago,"2900 block of N Karlov Ave",0,1,N/A
1896849,"January 7, 2021",Kentucky,Louisville,"200 block of Cecil Ave",1,0,N/A
1897266,"January 7, 2021",Michigan,Turner,"2300 block of N Lentner Rd",0,0,N/A
1898096,"January 7, 2021","New York",Clay,"8336 Falcon Drive",0,0,N/A
1897520,"January 7, 2021",Minnesota,Minneapolis,"4900 block of Morgan Ave N",0,1,N/A
1949413,"January 7, 2021","West Virginia",Spanishburg,N/A,0,1,N/A
1900455,"January 7, 2021",Texas,Lampasas,"400 block of W 6th St",0,0,N/A
1899555,"January 7, 2021",Texas,Longview,N/A,0,0,N/A
1939563,"January 7, 2021","South Carolina",Hampton,N/A,0,1,N/A
1901871,"January 7, 2021",Texas,"San Elizario",N/A,0,0,N/A
1900457,"January 7, 2021",Texas,"Copperas Cove","Donna Ave and Hughes Ave",0,1,N/A
1897160,"January 7, 2021","South Carolina",Hopkins,"2100 block of Horrell Hill Rd",1,0,N/A
1896637,"January 7, 2021",Nevada,"Las Vegas","3800 block of Valley Forge Ave",0,0,N/A
1897246,"January 7, 2021",California,Camarillo,"3905 Via Rosal",1,0,N/A
1896732,"January 7, 2021",California,Hesperia,"11200 block of 3rd Ave",1,0,N/A
1897504,"January 7, 2021",Minnesota,Minneapolis,"3900 block of Aldrich Ave",0,1,N/A
1897181,"January 7, 2021","North Carolina",Liberty,"532 W Swannanoa Ave",0,1,N/A
1896719,"January 7, 2021",Texas,Houston,"12100 block of Kingslake Forest Dr",1,0,N/A
1897358,"January 7, 2021",Michigan,Lansing,"1000 block of N Capitol Ave",0,1,N/A
1897307,"January 7, 2021",Virginia,Portsmouth,"90 block of Paul Jones St",0,1,N/A
1897513,"January 7, 2021",Illinois,Chicago,"9700 block of S State St",0,1,N/A
1896925,"January 7, 2021",Pennsylvania,Pittsburgh,"3600 block of Perrysville Ave",0,1,N/A
1896959,"January 7, 2021",Ohio,Dayton,"6100 block of Lorimer St",0,1,N/A
1898021,"January 7, 2021",Connecticut,"New Haven","Dover St",0,0,N/A
1897372,"January 7, 2021",Nevada,Elko,"S 5th St",1,1,N/A
1898016,"January 7, 2021",Iowa,Waterloo,"Jefferson St and Westfield Ave",0,0,N/A
1897465,"January 7, 2021",Texas,"San Antonio","5238 Ebony",3,0,N/A
1896957,"January 7, 2021",Ohio,Cincinnati,"Gilbert Ave and Yale Ave",0,1,N/A
1896963,"January 7, 2021","North Carolina",Fayetteville,"900 block of Emory Ct",1,0,N/A
1930247,"January 7, 2021",Arizona,Maricopa,"Rainbow Drive",0,0,N/A
1897732,"January 7, 2021",Ohio,Akron,"670 S Arlington St",1,0,N/A
1897583,"January 7, 2021",Tennessee,Brentwood,"5205 Maryland Way",0,1,N/A
1897994,"January 7, 2021",Connecticut,Wilton,N/A,0,0,N/A
1896952,"January 7, 2021",Ohio,Canton,"1100 block of Oak Ave NW",0,1,N/A
1896687,"January 7, 2021",Arkansas,"Fort Smith","600 block of N 18th St",1,0,N/A
1897756,"January 7, 2021",Arkansas,"Little Rock","5105 W 65th St",0,2,N/A
1896903,"January 7, 2021",California,Goleta,"600 block of Burtis St",2,0,N/A
1897025,"January 7, 2021",Washington,Sunnyside,"2300 block of Yakima Valley Hwy",1,0,N/A
1897790,"January 7, 2021",Washington,Lakewood,"9624 Sales Rd SW",1,0,N/A
1897905,"January 7, 2021","New Hampshire",Manchester,"25 Laval St",0,0,N/A
1897793,"January 7, 2021",Washington,Kent,"23200 block of 88th Ave S",1,0,N/A
1896530,"January 7, 2021",Maryland,Lusby,N/A,0,0,N/A
1897823,"January 7, 2021",Pennsylvania,Philadelphia,"Matthews St and Wister St",0,1,N/A
1897065,"January 7, 2021",Florida,"Key Largo","Mahogany Dr and Lime Dr",1,0,N/A
1897067,"January 7, 2021",Georgia,"Warner Robins","McArthur Blvd",0,1,N/A
1897079,"January 7, 2021",Georgia,Perry,"1207 Washington St",0,1,N/A
1896774,"January 7, 2021","District of Columbia",Washington,"1300 block of Columbia Rd NW",0,5,N/A
1897138,"January 7, 2021",Maryland,Dunkirk,"1400 block of Knight Ave",0,0,N/A
1896445,"January 7, 2021",California,Pomona,"Myrtle St and 2nd St",1,0,N/A
1897875,"January 7, 2021",Florida,"North Miami Beach","NE 182nd St and NE 19th Ave",0,0,N/A
1897109,"January 7, 2021",Delaware,Newark,"402 Ogletown Rd",0,2,N/A
1903350,"January 7, 2021",Pennsylvania,Philadelphia,"1200 block of W Hilton St",0,1,N/A
1903352,"January 7, 2021",Pennsylvania,Philadelphia,"2700 block of S 66th St",0,1,N/A
1897104,"January 7, 2021","District of Columbia",Washington,"14th St NW and Euclid St NW",0,0,N/A
1896758,"January 7, 2021",California,"San Francisco","50 block of Bitting Ave",0,1,N/A
1897103,"January 7, 2021","District of Columbia",Washington,"4800 block of Alabama Ave SE",0,0,N/A
1896772,"January 7, 2021",Michigan,Detroit,"14th St and Cortland St",0,1,N/A
1900659,"January 7, 2021",Illinois,Kankakee,"300 block of N 6th Ave",0,1,N/A
1897096,"January 7, 2021","District of Columbia",Washington,"300 Indiana Ave",0,0,N/A
1896827,"January 7, 2021",Florida,Jacksonville,"14286 Beach Blvd",0,1,N/A
1896429,"January 7, 2021","New York","Niagara Falls","400 block of 17th St",0,0,N/A
1896791,"January 7, 2021",Alabama,Huntsville,"Governors Dr SW and Seminole Dr SW",0,1,N/A
1909714,"January 7, 2021",California,Watsonville,"Hangar Way",0,1,N/A
1919516,"January 7, 2021",Kentucky,Williamsburg,"S 10th St",1,0,N/A
1897471,"January 7, 2021",Texas,Prosper,"200 block of E Broadway St",0,1,N/A
1897476,"January 7, 2021",Illinois,Chicago,"3800 block of W Jackson Blvd",1,0,N/A
1897284,"January 7, 2021",Indiana,Indianapolis,"400 block of N Colorado Ave",0,0,N/A
1898028,"January 7, 2021",Delaware,Felton,"Sandtown Rd",0,0,N/A
1896851,"January 7, 2021",Kentucky,Louisville,"400 block of Louis Coleman Jr Dr",0,1,N/A
1897295,"January 7, 2021",Nevada,"Las Vegas","4777 E Charleston Blvd",1,0,N/A
1896854,"January 7, 2021",Illinois,Chicago,"I-94 and 67th St",0,0,N/A
1896867,"January 7, 2021",Illinois,Chicago,"804 S Karlov Ave",0,1,N/A
1897496,"January 7, 2021",Minnesota,Minneapolis,"1 W 49th St",0,1,N/A
1897479,"January 7, 2021",Illinois,Chicago,"6300 block of S Artesian Ave",1,0,N/A
1897051,"January 7, 2021",Illinois,Chicago,"7700 block of N Ashland Ave",0,0,N/A
1896713,"January 7, 2021",Texas,Arlington,"834 Timberlake Dr",0,0,N/A
1896716,"January 7, 2021",Texas,Arlington,"2200 block of I-20",0,0,N/A
1897007,"January 7, 2021",Oregon,Corvallis,"2800 block of NW Rolling Green Dr",0,0,N/A
1898355,"January 7, 2021",Nebraska,Lincoln,"100 block of N 27th St",0,0,N/A
1898352,"January 7, 2021",Nebraska,Lincoln,"Baldwin Ave and N 43rd St",0,0,N/A
1898351,"January 7, 2021",Nebraska,Lincoln,"S 17th St and South St",0,0,N/A
1897460,"January 7, 2021",Kentucky,Murray,"Farmer Ave",0,0,N/A
1898984,"January 7, 2021",Pennsylvania,Bethlehem,N/A,0,0,N/A
1897687,"January 7, 2021","New York",Buffalo,"2200 block of Bailey Ave",0,0,N/A
1896932,"January 7, 2021",Pennsylvania,Wilmerding,"1000 block of Middle Ave",0,0,N/A
1897027,"January 7, 2021","New York","New York (Manhattan)","425 E 67th St",0,0,N/A
1900703,"January 7, 2021",Virginia,Norfolk,"5900 block of Brinda Ave",0,0,N/A
1897449,"January 7, 2021",Kentucky,Louisville,"13305 Dixie Hwy",0,0,N/A
1897765,"January 6, 2021",Louisiana,Franklin,"Anderson St and Joseph St",0,2,N/A
1896832,"January 6, 2021","New York",Brooklyn,"Pitkin Ave and Georgia Ave",0,1,N/A
1895877,"January 6, 2021",Texas,"San Antonio","200 block of Montezuma St",0,1,N/A
1895892,"January 6, 2021",Georgia,Columbus,"600 block of 5th Ave",1,0,N/A
1895906,"January 6, 2021","District of Columbia",Washington,"First St SE",1,0,N/A
1897174,"January 6, 2021",California,Pacoima,"13900 block of Weidner St",0,1,N/A
1897984,"January 6, 2021",Georgia,Atlanta,"2000 block of General Truman St",1,0,N/A
1896551,"January 6, 2021",Minnesota,Minneapolis,"50th St E and 2nd Ave S",0,1,N/A
1896141,"January 6, 2021","District of Columbia",Washington,"1600 block of Eastern Ave NE",0,1,N/A
1895845,"January 6, 2021",Florida,Orlando,"4900 block of Lescot Ln",0,1,N/A
1896553,"January 6, 2021",Minnesota,Minneapolis,"2900 block of Pillsbury Ave S",0,1,N/A
1895862,"January 6, 2021",Connecticut,Hartford,"96 Enfield St",1,0,N/A
1897187,"January 6, 2021","New Mexico",Roswell,"500 block of S Main St",0,1,N/A
1897651,"January 6, 2021",Nebraska,Lincoln,"4025 Randolph St",0,0,N/A
1896459,"January 6, 2021",Connecticut,"New Haven","Clinton Ave and Dover St",0,1,N/A
1896470,"January 6, 2021",Michigan,Detroit,"7900 block of Central Ave",0,1,N/A
1896558,"January 6, 2021",Minnesota,Winona,"900 block of E Sixth St",0,1,N/A
1896084,"January 6, 2021",Kentucky,Russellville,"100 Armory Dr",0,0,N/A
1896317,"January 6, 2021",Illinois,Chicago,"100 block of E 75th St",0,1,N/A
1895706,"January 6, 2021",Wisconsin,Milwaukee,"4323 N 60th St",0,2,N/A
1896473,"January 6, 2021",Michigan,Detroit,"Waltham St and E McNichols Rd",0,1,N/A
1896629,"January 6, 2021",Nevada,Jean,"300 E Primm Blvd",1,0,N/A
1896140,"January 6, 2021","District of Columbia",Washington,"1300 block of Congress St SE",0,0,N/A
1896481,"January 6, 2021",Michigan,Detroit,"3278 Livernois",0,2,N/A
1896384,"January 6, 2021",Texas,Livingston,"201 Maple Ln",2,2,N/A
1896278,"January 6, 2021",California,Pacoima,"9000 block of Bartee Ave",1,0,N/A
1896475,"January 6, 2021",Michigan,Detroit,"Joy Rd and Dexter Ave",0,1,N/A
1896830,"January 6, 2021",Florida,Jacksonville,"8808 Beach Blvd",0,1,N/A
1896410,"January 6, 2021",Georgia,Cleveland,"68 E Kytle St",0,1,N/A
1896221,"January 6, 2021",Arkansas,"Pine Bluff","Whiteville Rd",1,0,N/A
1901365,"January 6, 2021",Illinois,Chicago,"2500 block of W Van Buren St",0,0,N/A
1896311,"January 6, 2021",Oregon,Madras,"Oak St",0,1,N/A
1896313,"January 6, 2021",Oregon,Prineville,"12400 block of NW Madras Hwy",0,1,N/A
1955283,"January 6, 2021",Georgia,Keysville,"Spread Oak Rd",1,0,N/A
1896123,"January 6, 2021",Mississippi,Laurel,"200 block of N 13th Ave",0,1,N/A
1896319,"January 6, 2021",Illinois,Chicago,"3900 block of S Wenworth Ave",0,1,N/A
1896572,"January 6, 2021",California,Turlock,"Seasons Park Dr",0,0,N/A
1896665,"January 6, 2021",California,Chico,"Walnut St and 3rd St",0,0,N/A
1897276,"January 6, 2021",Indiana,Lafayette,"826 Main St",0,0,N/A
1903578,"January 6, 2021",Ohio,"Brookpark (Brook Park)","Sandfield Dr",0,0,N/A
1907041,"January 6, 2021","South Carolina",Cheraw,"400 block of Miller Ingram Dr",0,1,N/A
1896041,"January 6, 2021","North Carolina","Winston Salem (Winston-salem)","700 block of Ferrell Ct",0,1,N/A
1896992,"January 6, 2021",Montana,Dillon,"Kentucky Ave",0,1,N/A
1898081,"January 6, 2021",Nevada,"Carson City","2200 block of E Long St",0,0,N/A
1897361,"January 6, 2021","North Carolina",Raleigh,"4700 block of Mallory Ct",1,0,N/A
1896659,"January 6, 2021",Kentucky,Louisville,"S 2nd St and W Main St",0,0,N/A
1896382,"January 6, 2021",Texas,Tyler,"1200 block of SSW Loop 323",0,1,N/A
1895932,"January 6, 2021","District of Columbia",Washington,"200 block of K St NW",0,1,N/A
1896147,"January 6, 2021",California,"Los Angeles","888 S Hope St",1,0,N/A
1977886,"January 6, 2021",Louisiana,Franklin,"Anderson St and Joseph St",0,0,N/A
1896784,"January 6, 2021",Louisiana,Gonzales,"Thurston McCrory Rd",0,1,N/A
1897840,"January 6, 2021",Pennsylvania,Philadelphia,"5200 block of Knox St",0,1,N/A
1896299,"January 6, 2021",Oregon,"Portland (Tigard)","SW Hall Blvd and Bonita Rd",1,0,N/A
1896643,"January 6, 2021",Tennessee,Dyersburg,"Fisher Cir",0,1,N/A
1896249,"January 6, 2021",Mississippi,Pascagoula,"3300 block of Argentina St",1,0,N/A
1896361,"January 6, 2021",Texas,Mcallen,"6700 block of N 17th St",0,1,N/A
1896649,"January 6, 2021",Virginia,Hampton,"1 block of Blackwater Ln",0,1,N/A
1896264,"January 6, 2021",Pennsylvania,Bulger,"Maple Grove Rd",0,1,N/A
1897071,"January 6, 2021",Missouri,"Saint Louis","Utah St and Ohio St",0,1,N/A
1896271,"January 6, 2021",Florida,Jacksonville,"Edison Ave and Stockton St",1,0,N/A
1896420,"January 6, 2021","New York",Bronx,"Decatur Ave and E Gun Hill Rd",0,1,N/A
1896824,"January 6, 2021",Illinois,Peoria,"N Wisconsin Ave and E Arcadia Ave",0,1,N/A
1898230,"January 6, 2021",Kentucky,Louisville,"3400 block of Vetter Ave",1,0,N/A
1896375,"January 6, 2021",Texas,Houston,"801 Marleen St",1,0,N/A
1896834,"January 6, 2021",Florida,"Lake City","NE Escambia St and NE Calhoun Ave",0,1,N/A
1895918,"January 6, 2021",Missouri,"Saint Louis","4400 block of Penrose St",1,0,N/A
1896209,"January 6, 2021",Missouri,Festus,"11410 Argonne Rd",2,0,N/A
1896170,"January 6, 2021",Illinois,Chicago,"800 block of W 75th St",2,0,N/A
1901216,"January 6, 2021",Nevada,"Las Vegas",N/A,0,0,N/A
1896173,"January 6, 2021",Illinois,Chicago,"501 N Central Ave",0,2,N/A
1896176,"January 6, 2021",Illinois,Chicago,"7200 block of S South Chicago Ave",0,1,N/A
1896182,"January 6, 2021",Illinois,Chicago,"7000 block of Winchester Ave",0,1,N/A
1896371,"January 6, 2021",Texas,Arlington,"4500 block of Branchview Dr W",1,0,N/A
1896185,"January 6, 2021",Illinois,Chicago,"7700 block of S Maryland Ave",0,1,N/A
1896188,"January 6, 2021",Illinois,Chicago,"N Kedzie Ave and W North Ave",1,0,N/A
1896620,"January 6, 2021",Michigan,Saginaw,"S Outer Dr and Birdsall Dr",0,0,N/A
1896947,"January 6, 2021",Ohio,Orrville,"200 block of Chateau Cir",1,1,N/A
1897022,"January 6, 2021",Washington,Seattle,"9000 block of Third Ave SW",0,1,N/A
1896269,"January 6, 2021",Pennsylvania,Philadelphia,"1400 block of Rosalie St",0,1,N/A
1896072,"January 6, 2021",Kentucky,Louisville,"4950 Terry Rd",0,1,N/A
1908398,"January 6, 2021",Massachusetts,Boston,"750 Morton St",1,0,N/A
1896252,"January 6, 2021",Virginia,Manassas,"10010 Ellis Rd",3,3,N/A
1897829,"January 6, 2021",Pennsylvania,Philadelphia,"1000 block of W Glenwood Ave",0,1,N/A
1896283,"January 6, 2021",Ohio,Columbus,"530 St Clair Ave",0,1,N/A
1897832,"January 6, 2021",Pennsylvania,Philadelphia,"2300 block of N Natrona St",1,0,N/A
1896285,"January 6, 2021",California,"Paso Robles","220 Scott St",1,0,N/A
1896447,"January 6, 2021",Missouri,"Kansas City","11400 block of Oak St",1,1,N/A
1898556,"January 6, 2021",Maryland,"Pocomoke City","1400 block of Snow Hill Ln",1,0,N/A
1896604,"January 6, 2021",Georgia,Gainesville,"1400 block of Vine St",2,0,N/A
1896289,"January 6, 2021",Ohio,Dayton,"200 block of Valleyview Dr",0,1,N/A
1897834,"January 6, 2021",Pennsylvania,Philadelphia,"N 2nd St and Roselyn St",0,1,N/A
1896973,"January 6, 2021",Louisiana,Alexandria,"200 block of Mary Ln",0,1,N/A
1896281,"January 6, 2021",Ohio,Columbus,"1311 Stormy Ln",1,0,N/A
1896293,"January 6, 2021",Alabama,"Birmingham (Ensley)","900 block of 20th St",0,1,N/A
1896307,"January 6, 2021",Oregon,Salem,"1100 block of Norway Ave NE",1,0,N/A
1895552,"January 6, 2021",Missouri,"Saint Louis","I-70 and Carrie Ave",0,2,N/A
1896076,"January 6, 2021",Louisiana,Eunice,"700 block of Lewis St",0,1,N/A
1896547,"January 6, 2021",Massachusetts,Chicopee,"419 Montcalm St",0,0,N/A
1896940,"January 6, 2021",Alabama,Mobile,"2280 Dr Martin Luther King Jr Ave",2,0,N/A
1896944,"January 6, 2021",Georgia,Atlanta,"599 Whitehall St SW",0,1,N/A
1909068,"January 6, 2021",Alabama,"Birmingham (Hoover)","100 Tyler Cir",0,1,N/A
1896240,"January 6, 2021",Ohio,Columbus,"1799 E Hudson St",1,0,N/A
1896950,"January 6, 2021",Mississippi,Jackson,"5100 block of Gardenia St",1,0,N/A
1896506,"January 6, 2021","District of Columbia",Washington,"1300 block of 9th St NW",1,0,N/A
1895954,"January 6, 2021",Tennessee,Knoxville,"Fuller Ave and Wilder Pl",1,0,N/A
2206937,"January 6, 2021",Louisiana,"New Orleans","N Villere St and Clouet St",0,1,N/A
1896910,"January 6, 2021",California,Sacramento,"Cavalier Way and Rosehall Way",1,0,N/A
1896224,"January 6, 2021",Pennsylvania,Pittsburgh,"1300 block of Franklin Ave",1,0,N/A
1896218,"January 6, 2021",Ohio,Columbus,"1570 Fairwood Ave",2,0,N/A
1896260,"January 6, 2021",Virginia,"Newport News","200 block of Tyler Ave",0,1,N/A
1896635,"January 6, 2021",Michigan,"Grand Rapids","4981 28th St SE",1,0,N/A
1895904,"January 6, 2021","New Mexico",Roswell,"300 block of E Jefferson St",0,0,N/A
1895749,"January 6, 2021",Massachusetts,Boston,"5 Leston St",1,0,N/A
1896511,"January 6, 2021","District of Columbia",Washington,N/A,0,0,N/A
1897605,"January 6, 2021",California,Barstow,"1251 E Main St",1,0,N/A
1898692,"January 6, 2021",Illinois,Decatur,N/A,0,0,N/A
1897946,"January 6, 2021",Connecticut,Bridgeport,"William St",0,0,N/A
1896508,"January 6, 2021","District of Columbia",Washington,"400 block of Kenyon St NW",0,0,N/A
1897129,"January 6, 2021","New Jersey",Orange,"300 block of Lawn Ridge Rd",0,0,N/A
1896457,"January 6, 2021",California,Oakland,"60th Ave and Avenal Ave",0,0,N/A
1902467,"January 6, 2021",California,Brentwood,N/A,0,0,N/A
1896912,"January 6, 2021",Louisiana,"Baton Rouge","5000 block of Enterprise St",1,1,N/A
1895777,"January 6, 2021","New Hampshire",Hampton,"17 L St",0,0,N/A
1908234,"January 6, 2021","District of Columbia",Washington,"100 Constitution Ave NW",0,0,N/A
1896414,"January 6, 2021",Connecticut,Bloomfield,"Harding Ave and Blue Hills Ave",0,0,N/A
1897150,"January 6, 2021",Illinois,Galesburg,"739 S Henderson St",1,0,N/A
1895790,"January 6, 2021",Massachusetts,Boston,"Rosedale St",0,0,N/A
1897017,"January 6, 2021",Wyoming,Cheyenne,"McFarland Ave",0,0,N/A
1896326,"January 6, 2021",Washington,"Sedro Woolley","3000 block of Pine Ln",0,0,N/A
1896321,"January 6, 2021",Illinois,Chicago,"2200 block of W Division St",0,0,N/A
1896988,"January 6, 2021",Ohio,Akron,"100 block of N Howard St",0,0,N/A
1896971,"January 6, 2021",Louisiana,Alexandria,"2400 block of Detroit St",1,0,N/A
1895571,"January 6, 2021",Iowa,Waterloo,"Sage Rd and Donald St",0,0,N/A
2031120,"January 6, 2021",Alabama,Mobile,"6076 Sperry Rd",1,1,N/A
1896216,"January 6, 2021",Louisiana,Lafayette,"100 block of Hebert Rd",0,0,N/A
1898390,"January 6, 2021",Louisiana,Opelousas,"Melancon St and Laurent St",0,0,N/A
1897628,"January 6, 2021","New York",Buffalo,"Wecker St",0,0,N/A
1895934,"January 6, 2021",Oklahoma,Tulsa,"1614 E Young St",1,0,N/A
1895498,"January 5, 2021",Virginia,Portsmouth,"3332 Victory Blvd",0,0,N/A
1895470,"January 5, 2021",Indiana,Gary,"4595 Broadway",0,0,N/A
1895433,"January 5, 2021","New York","Niagara Falls","2200 block of Linwood Ave",0,0,N/A
1895431,"January 5, 2021","New York","Niagara Falls","Ferry St and 17th St",0,0,N/A
1895370,"January 5, 2021",Texas,Huntsville,"Tejas Rd and Wood Farm Rd",0,0,N/A
1896378,"January 5, 2021",Texas,Lubbock,"3rd St and Avenue T",0,1,N/A
1895806,"January 5, 2021",Missouri,"Saint Louis (Jennings)","2000 block of Coleridge Dr",0,1,N/A
1895485,"January 5, 2021",Maryland,Baltimore,"2200 block of W Baltimore St",1,1,N/A
1897847,"January 5, 2021",Pennsylvania,Philadelphia,"2100 block of Weccacoe Ave",0,1,N/A
1897849,"January 5, 2021",Pennsylvania,Philadelphia,"4100 block of N 7th St",0,1,N/A
1897857,"January 5, 2021",Pennsylvania,Philadelphia,"800 block of W Somerset St",0,1,N/A
1896435,"January 5, 2021",Missouri,"Montgomery City (Danville)","I-70 and MO-161",0,1,N/A
1895804,"January 5, 2021",Missouri,"Saint Louis","4200 block of N 21st St",1,0,N/A
1895879,"January 5, 2021",Texas,"San Antonio","500 block of Tomar Dr",0,1,N/A
1895884,"January 5, 2021",Georgia,Augusta,"950 Stevens Creek Rd",1,0,N/A
1895894,"January 5, 2021",Texas,Houston,"5803 Bellfort Ave",0,1,N/A
1895112,"January 5, 2021",Pennsylvania,Philadelphia,"5100 block of Arch St",0,1,N/A
1895859,"January 5, 2021",Georgia,Macon,"100 block of Pansy Ave",1,0,N/A
1896514,"January 5, 2021",Maine,"Gardiner (Pittston)",ME-27,0,1,N/A
1895874,"January 5, 2021",Georgia,Atlanta,"4800 block of Briarcliff Rd",0,2,N/A
1895847,"January 5, 2021",Florida,Orlando,"Edgemoor St and Silverton St",0,1,N/A
1896525,"January 5, 2021",Wisconsin,Milwaukee,"2400 block of N 38th St",0,1,N/A
1896609,"January 5, 2021",Michigan,Albion,"D Drive S and M-99",0,1,N/A
1894905,"January 5, 2021",Florida,"Fort Myers","Maple Dr and Tenth Ave",1,0,N/A
1896590,"January 5, 2021",Iowa,"Des Moines","1100 block of 17th St",0,1,N/A
